movie_id,title,tags
57165,Wrath of the Titans,Adventure Sam Worthington Liam Neeson Ralph Fiennes J o n a t h a n   L i e b e s m a n underworld hades mythology greek mythology zeus perseus gods ancient greece based on greek myth ares 3d
62213,Dark Shadows,Comedy Fantasy Johnny Depp Michelle Pfeiffer Helena Bonham Carter T i m   B u r t o n witch imprisonment vampire curse fish out of water chains gothic madness old house lost love angry mob 18th century ghost hidden room old mansion
177677,Mission: Impossible - Rogue Nation,Action Adventure Thriller Tom Cruise Rebecca Ferguson Simon Pegg C h r i s t o p h e r   M c Q u a r r i e london england spy austria villain sequel mission conspiracy vienna opera vienna
7978,The Wolfman,Drama Horror Thriller Benicio del Toro Anthony Hopkins Emily Blunt J o e   J o h n s t o n father son relationship victorian england remake rural setting werewolf
5559,Bee Movie,Family Animation Adventure Comedy Jerry Seinfeld Renée Zellweger Jim Cummings S t e v e   H i c k n e r   S i m o n   J .   S m i t h factory worker tennis flower florist flower shop pilot college airplane beehive court aftercreditsstinger
49444,Kung Fu Panda 2,Animation Family Jack Black Angelina Jolie Dustin Hoffman J e n n i f e r   Y u h   N e l s o n martial arts hope fleet panda mission woman director
10196,The Last Airbender,Action Adventure Family Fantasy Noah Ringer Nicola Peltz Jackson Rathbone M .   N i g h t   S h y a m a l a n fire ice war ship prince kingdom water village arrest remake attack avatar air spirit world domination cheering
956,Mission: Impossible III,Adventure Action Thriller Tom Cruise Philip Seymour Hoffman Ving Rhames J . J .   A b r a m s berlin cia vatican white house secret identity secret explosive mobile phone map traitor mask honeymoon shanghai pretended murder secret mission letter funeral covered investigation to shoot dead secret agent video stamp hard drive e-mail decipherment suitcase computer revenge murder mission hospital duel disguise celebration good and bad research laboratory blast
117251,White House Down,Action Drama Thriller Channing Tatum Jamie Foxx Joey King R o l a n d   E m m e r i c h usa president conspiracy secret service the white house
50321,Mars Needs Moms,Adventure Animation Family Seth Green Joan Cusack Dan Fogler S i m o n   W e l l s boy alien rescue martian alien abduction alien invasion based on children's book duringcreditsstinger
11619,Flushed Away,Adventure Animation Comedy Family Hugh Jackman Kate Winslet Ian McKellen D a v i d   B o w e r s   S a m   F e l l london england underworld return ship frog girlfriend rubin
266647,Pan,Adventure Family Fantasy Levi Miller Garrett Hedlund Hugh Jackman J o e   W r i g h t flying magic fairy tale peter pan mermaid pirate fantasy world
82703,Mr. Peabody & Sherman,Animation Adventure Family Ty Burrell Max Charles Ariel Winter R o b   M i n k o f f father son relationship egypt intelligence adoption time travel boy child prodigy friendship growing up children talking animal talking dog dog first love ancient egypt time traveler duringcreditsstinger new school george washington gags trouble time paradox prodigy
652,Troy,Adventure Drama War Brad Pitt Orlando Bloom Eric Bana W o l f g a n g   P e t e r s e n brother brother relationship adultery mythology beauty trojan war bravery wall fraud hostility epic sword fight battlefield ancient world pyre ancient greece trojan horse trojan bronze age sparta greece helen of troy homer's iliad
80321,Madagascar 3: Europe's Most Wanted,Animation Family Ben Stiller Sacha Baron Cohen David Schwimmer C o n r a d   V e r n o n   E r i c   D a r n e l l   T o m   M c G r a t h madagascar 3d
36669,Die Another Day,Adventure Action Thriller Pierce Brosnan Halle Berry Rosamund Pike L e e   T a m a h o r i laser british secret service secret service agent space based weapon
43074,Ghostbusters,Action Fantasy Comedy Melissa McCarthy Kristen Wiig Kate McKinnon P a u l   F e i g female friendship ghost hunting reboot ghost
95,Armageddon,Action Thriller Science Fiction Adventure Bruce Willis Billy Bob Thornton Ben Affleck M i c h a e l   B a y saving the world paris moon cataclysm asteroid self sacrifice nasa space marine loss of father daughter space wedding astronaut eiffel tower paris duringcreditsstinger disaster movie space centre
608,Men in Black II,Action Adventure Comedy Science Fiction Tommy Lee Jones Will Smith Rip Torn B a r r y   S o n n e n f e l d saving the world secret identity sun glasses undercover space marine illegal immigration deportation new identity flying saucer light firearm alien fictional government agency
2310,Beowulf,Adventure Action Animation Ray Winstone Angelina Jolie Anthony Hopkins R o b e r t   Z e m e c k i s denmark nordic mythology lie pride and vanity folk hero human weakness viking alienation festival hall sin royalty curse battle ancient world adult animation motion capture
140300,Kung Fu Panda 3,Action Adventure Animation Comedy Family Jack Black Bryan Cranston Dustin Hoffman J e n n i f e r   Y u h   N e l s o n   A l e s s a n d r o   C a r l o n i china martial arts kung fu village panda sequel talking animal anthropomorphism dragon ancient china wuxia woman director
56292,Mission: Impossible - Ghost Protocol,Action Thriller Adventure Tom Cruise Jeremy Renner Simon Pegg B r a d   B i r d fight sequel mission explosion broken arm imax nuclear threat
81188,Rise of the Guardians,Fantasy Animation Family Chris Pine Alec Baldwin Jude Law P e t e r   R a m s e y dream santa claus nightmare easter bunny tooth fairy jack frost sandman duringcreditsstinger
7552,Fun with Dick and Jane,Comedy Jim Carrey Téa Leoni Alec Baldwin D e a n   P a r i s o t based on novel desperation robber hold-up robbery remake suburbia loss of job humiliation unemployment bankruptcy travel agent riches to rags bearer bonds comeuppance
616,The Last Samurai,Drama Action War History Tom Cruise Ken Watanabe William Atherton E d w a r d   Z w i c k japan war crimes sense of guilt swordplay general samurai war veteran katana sword arms deal homeland emperor language barrier self-discovery mountain village foreign legion mercenary campaign commercial agreement insurgence leader war strategy gettysburg loss of husband slaughter soldier alcoholic u.s. soldier japanese army 19th century war trauma
147441,Exodus: Gods and Kings,Adventure Drama Action Christian Bale Joel Edgerton John Turturro R i d l e y   S c o t t moses bible ancient egypt 3d ramses
13475,Star Trek,Science Fiction Action Adventure Chris Pine Zachary Quinto Leonard Nimoy J . J .   A b r a m s spacecraft teleportation space mission parachute time travel black hole supernova prequel warp speed futuristic warp engine romulans outer space vulcan alternate reality space opera reboot
557,Spider-Man,Fantasy Action Tobey Maguire Willem Dafoe Kirsten Dunst S a m   R a i m i loss of lover spider thanksgiving bad boss hostility marvel comic superhero pokies evil reference to superman goblin
82702,How to Train Your Dragon 2,Fantasy Action Adventure Animation Comedy Family Jay Baruchel Gerard Butler Kristen Wiig D e a n   D e B l o i s father son relationship wife husband relationship sacrifice viking sequel rescue dragon mother son relationship death of husband warrior 3d
205584,Gods of Egypt,Fantasy Brenton Thwaites Nikolaj Coster-Waldau Gerard Butler A l e x   P r o y a s egypt underworld fight mythology nile war thief rescue desert gods egyptian mythology egyptian myth
10048,Stealth,Action Josh Lucas Jessica Biel Jamie Foxx R o b   C o h e n artificial intelligence u.s. navy aftercreditsstinger
13183,Watchmen,Action Mystery Science Fiction Malin Åkerman Billy Crudup Carla Gugino Z a c k   S n y d e r dc comics secret identity mass murder retirement based on comic book conspiracy nuclear war doomsday soviet masked vigilante doomsday clock red square death of superhero american president 1980s
944,Lethal Weapon 4,Action Adventure Comedy Crime Thriller Mel Gibson Danny Glover Joe Pesci R i c h a r d   D o n n e r lapd house on fire revolver
1927,Hulk,Drama Action Science Fiction Eric Bana Jennifer Connelly Sam Elliott A n g   L e e california san francisco monster general gun dna mutation psychology berkeley transformation frog president marvel comic superhero golden gate bridge doctor fear scientist dog desert anger mirror phone military cell hulk superhuman strength repressed memory repression
72559,G.I. Joe: Retaliation,Adventure Action Science Fiction Thriller Dwayne Johnson D.J. Cotrona Adrianne Palicki J o n   M .   C h u terror assassin secret technology missile warhead president rescue conspiracy explosion battle surveillance cobra
7364,Sahara,Action Adventure Comedy Drama Mystery Matthew McConaughey Penélope Cruz Steve Zahn B r e c k   E i s n e r tyrant ironclad ship
2114,Final Fantasy: The Spirits Within,Adventure Action Animation Fantasy Science Fiction Thriller Donald Sutherland Ming-Na Wen Alec Baldwin H i r o n o b u   S a k a g u c h i   M o t o n o r i   S a k a k i b a r a battle assignment dystopia alien downfall scientist based on video game
1771,Captain America: The First Avenger,Action Adventure Science Fiction Chris Evans Hugo Weaving Tommy Lee Jones J o e   J o h n s t o n new york usa world war ii nazis marvel comic superhero based on comic book nazi germany period drama brooklyn new york city captain america aftercreditsstinger marvel cinematic universe 3d
36643,The World Is Not Enough,Adventure Action Thriller Pierce Brosnan Sophie Marceau Robert Carlyle M i c h a e l   A p t e d british mission oil heiress bilbao spain british secret service
8619,Master and Commander: The Far Side of the World,Adventure Russell Crowe Paul Bettany James D'Arcy P e t e r   W e i r naturalist frigate self surgery sea battle weevil
50620,The Twilight Saga: Breaking Dawn - Part 2,Adventure Fantasy Drama Romance Kristen Stewart Robert Pattinson Taylor Lautner B i l l   C o n d o n vampire romance villainess super strength imprinting cross breed bloodsucker grudge vampire vs vampire chief of police dhampir forks washington wolf pack misinformation seeing the future fang vamp
65759,Happy Feet Two,Animation Comedy Family Elijah Wood Robin Williams Pink G e o r g e   M i l l e r penguin musical aftercreditsstinger 3d
1724,The Incredible Hulk,Science Fiction Action Adventure Edward Norton Liv Tyler Tim Roth L o u i s   L e t e r r i e r new york rio de janeiro marvel comic superhero based on comic book on the run fugitive super soldier tony stark virginia military hulk marvel cinematic universe angry bruce banner
267935,The BFG,Adventure Family Fantasy Ruby Barnhill Mark Rylance Rebecca Hall S t e v e n   S p i e l b e r g london england england based on novel queen little girl orphan cannibal giant evil brother
281957,The Revenant,Western Drama Adventure Thriller Leonardo DiCaprio Tom Hardy Will Poulter A l e j a n d r o   G o n z á l e z   I ñ á r r i t u father son relationship rape based on novel mountains winter grizzly bear wilderness frontier revenge murder native american survival bear snow violence animal death bear attack death of son based on true events fur trapper
77950,Turbo,Animation Family Ryan Reynolds Paul Giamatti Michael Peña D a v i d   S o r e n underdog car race dream speed power snail fast friends superpower racer
44896,Rango,Animation Comedy Family Western Adventure Johnny Depp Isla Fisher Ned Beatty G o r e   V e r b i n s k i sheriff nevada pet rango chameleon las vegas cactus terrarium construction site armadillo disillusionment
270946,Penguins of Madagascar,Family Animation Adventure Comedy Tom McGrath Chris Miller Christopher Knights E r i c   D a r n e l l   S i m o n   J .   S m i t h penguin madagascar 3d
2503,The Bourne Ultimatum,Action Drama Mystery Thriller Matt Damon Julia Stiles David Strathairn P a u l   G r e e n g r a s s paris corruption madrid assassin based on novel europe prosecution dangerous false identity revelation government weapon interpol sequel conspiracy shootout espionage motorcycle violence foot chase moskow dark past langley virginia flashback chase on the roof security leak
